2026-03-08 06:25:46 | INFO     |                 |        |      |                      | api.routers.strategies:get_strategies:102 | [ADMIN] Superusuário admin@gmail.com buscando estratégias do usuário de3aa44d-ec1c-460d-bb06-c5227d22764b
2026-03-08 06:33:41 | INFO     |                 |        |      |                      | api.routers.strategies:update_strategy:548 | ✓ Contadores consecutivos, totais e balances resetados ao reativar autotrade na estratégia 2e566b2b-8da5-405d-a127-7462a5cc2c7d
2026-03-08 06:33:41 | INFO     |                 |        |      |                      | api.routers.strategies:update_strategy:586 | AutoTrade config is_active atualizado para True na estratégia 2e566b2b-8da5-405d-a127-7462a5cc2c7d
2026-03-08 06:33:41 | INFO     |                 |        |      |                      | api.routers.strategies:update_strategy:590 | AutoTrade config is_active atualizado para True na estratégia 2e566b2b-8da5-405d-a127-7462a5cc2c7d
2026-03-08 06:33:41 | INFO     |                 |        |      |                      | api.routers.strategies:update_strategy:596 | ✓ Cache de configs invalidado após alteração de is_active
2026-03-08 06:33:42 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: EURUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:43 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: AUDUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:44 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: CHFJPY_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:44 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: BNB-USD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:45 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: NZDUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:45 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDCAD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:46 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDJPY_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:46 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDRUB_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:47 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: EURNZD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:47 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: GBPAUD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:48 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: GBPJPY_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:48 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: GBPUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:48 | DEBUG    |                 |        |      |                      | services.strategies.confluence:_handle_contradictory_signals:547 | 📊 [CONFLUENCE] Resultado: BUY vence (0.717 > 0.556)
2026-03-08 06:33:48 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:201 | 🚫 [CONFLUENCE] Sinal bloqueado - SignalDirection.BUY
2026-03-08 06:33:48 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: NZDJPY_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:49 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: BTCUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:49 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: #MCD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:50 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: AMD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:50 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: IRRUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:50 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDEGP_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:51 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDBDT_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:51 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDBRL_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:52 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDARS_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:52 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDPKR_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:53 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: #FB_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:53 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: CADCHF_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:53 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: #AXP_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:54 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDPHP_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:54 | DEBUG    |                 |        |      |                      | services.strategies.confluence:_handle_contradictory_signals:553 | 📊 [CONFLUENCE] Resultado: SELL vence (0.730 > 0.575)
2026-03-08 06:33:54 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:201 | 🚫 [CONFLUENCE] Sinal bloqueado - SignalDirection.SELL
2026-03-08 06:33:54 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: #PFE_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:55 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: #JNJ_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:56 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: EURUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:57 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: AUDUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:57 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: CHFJPY_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:57 | DEBUG    |                 |        |      |                      | services.strategies.confluence:_handle_contradictory_signals:553 | 📊 [CONFLUENCE] Resultado: SELL vence (0.724 > 0.557)
2026-03-08 06:33:57 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:201 | 🚫 [CONFLUENCE] Sinal bloqueado - SignalDirection.SELL
2026-03-08 06:33:58 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: BNB-USD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:58 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: NZDUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:58 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDCAD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:59 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDJPY_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:33:59 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: USDRUB_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:34:00 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: EURNZD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:34:00 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: GBPAUD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:34:00 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: GBPJPY_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:34:01 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: GBPUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:34:02 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: NZDJPY_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:34:02 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: BTCUSD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:34:02 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: #MCD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
2026-03-08 06:34:03 | DEBUG    |                 |        |      |                      | services.strategies.custom_strategy:analyze:151 | 🔍 [USUÁRIO: Leandro Souza] [ATIVO: AMD_otc] [MODO: FORCE] Análise concluída: 30 indicadores analisados, 30 sinais gerados
